contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,ExpiryDate
NVDA240510C00520000,2024-05-07 14:24:29+00:00,520.0,375.6,384.8,387.65,9.890015,2.7043326,1.0,4.0,2.6948274816894533,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00530000,2024-04-22 13:51:13+00:00,530.0,265.4,375.15,377.9,0.0,0.0,1.0,10.0,2.680179080810547,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00540000,2024-05-07 16:02:50+00:00,540.0,372.4,364.85,367.65,-9.480011,-2.482458,1.0,9.0,2.5376013122558594,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00550000,2024-05-06 13:38:45+00:00,550.0,354.56,354.95,357.5,0.0,0.0,1.0,50.0,2.452640587158203,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00560000,2024-05-03 17:34:26+00:00,560.0,329.17,345.05,347.65,0.0,0.0,5.0,16.0,2.4008829040527337,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00570000,2024-05-03 17:39:02+00:00,570.0,318.34,334.9,337.6,0.0,0.0,1.0,2.0,2.302738618164062,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00580000,2024-05-01 17:12:27+00:00,580.0,237.37,325.25,327.9,0.0,0.0,6.0,7.0,2.2900433374023432,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00590000,2024-05-06 15:37:37+00:00,590.0,328.18,315.2,317.95,0.0,0.0,1.0,338.0,2.2138716528320304,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00600000,2024-05-06 16:59:09+00:00,600.0,319.85,305.05,307.65,0.0,0.0,10.0,251.0,2.0976610058593748,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00610000,2024-05-07 17:20:22+00:00,610.0,304.15,294.75,297.4,95.619995,45.854313,10.0,23.0,1.9721681079101563,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00620000,2024-05-06 13:45:33+00:00,620.0,287.41,285.25,287.95,0.0,0.0,4.0,110.0,1.9951172119140623,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00630000,2024-05-06 19:15:34+00:00,630.0,290.93,274.9,277.75,0.0,0.0,1.0,8.0,1.876709600830078,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00640000,2024-05-02 17:57:02+00:00,640.0,214.27,264.7,267.2,0.0,0.0,1.0,11.0,1.7392591162109374,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00645000,2024-05-07 13:40:31+00:00,645.0,267.5,260.3,263.1,68.5,34.42211,1.0,1.0,1.8305672534179687,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00650000,2024-05-07 14:05:37+00:00,650.0,249.47,254.5,257.1,-17.880005,-6.687864,1.0,21.0,1.6430681909179685,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00655000,2024-05-02 19:55:00+00:00,655.0,203.65,249.9,252.65,0.0,0.0,,1.0,1.6948257446289063,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00660000,2024-05-06 18:22:50+00:00,660.0,258.49,245.0,247.7,0.0,0.0,4.0,58.0,1.6726090588378906,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00670000,2024-05-06 16:53:17+00:00,670.0,247.41,235.3,238.1,0.0,0.0,6.0,78.0,1.6555193005371094,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00675000,2024-05-03 19:59:47+00:00,675.0,213.6,230.25,232.85,0.0,0.0,2.0,1.0,1.6000996557617184,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00680000,2024-05-07 16:21:39+00:00,680.0,234.15,225.0,227.85,-5.0,-2.090738,25.0,61.0,1.548586241455078,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00682500,2024-05-03 18:36:23+00:00,682.5,210.55,222.85,225.65,0.0,0.0,4.0,2.0,1.5761739941406248,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00685000,2024-05-01 14:53:35+00:00,685.0,154.6,218.85,224.4,0.0,0.0,,1.0,1.5424827563476562,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00687500,2024-05-03 15:23:53+00:00,687.5,191.5,217.25,219.95,0.0,0.0,31.0,13.0,1.4504422009277342,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00690000,2024-05-07 17:16:59+00:00,690.0,224.9,215.2,218.5,26.59999,13.414014,17.0,114.0,1.5375999682617185,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00692500,2024-05-03 18:29:47+00:00,692.5,199.9,212.4,215.15,0.0,0.0,4.0,2.0,1.4438504370117187,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00695000,2024-05-06 19:39:44+00:00,695.0,224.8,210.35,213.05,0.0,0.0,4.0,6.0,1.4848658569335935,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00697500,2024-05-06 19:55:54+00:00,697.5,222.3,207.7,210.1,0.0,0.0,12.0,3.0,1.4287137939453123,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00700000,2024-05-07 17:52:39+00:00,700.0,209.75,205.4,207.45,-9.25,-4.2237444,60.0,378.0,1.4155302661132816,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00702500,2024-05-06 15:54:42+00:00,702.5,215.7,202.6,205.2,0.0,0.0,12.0,36.0,1.3957549743652344,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00705000,2024-05-06 19:56:20+00:00,705.0,214.8,200.2,203.0,0.0,0.0,42.0,8.0,1.4052764111328124,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00707500,2024-05-06 16:33:26+00:00,707.5,208.95,197.45,200.15,0.0,0.0,6.0,23.0,1.3496126269531248,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00710000,2024-05-06 14:22:51+00:00,710.0,202.7,195.15,197.9,0.0,0.0,38.0,179.0,1.3627961547851561,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00712500,2024-05-06 14:27:41+00:00,712.5,199.45,192.25,195.5,0.0,0.0,2.0,7.0,1.3271518017578123,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00715000,2024-05-06 15:24:14+00:00,715.0,203.25,189.55,192.5,0.0,0.0,10.0,9.0,1.263187277832031,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00717500,2024-05-06 17:29:22+00:00,717.5,200.8,187.55,190.25,0.0,0.0,16.0,5.0,1.2978550732421872,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00720000,2024-05-06 19:56:32+00:00,720.0,171.35,184.85,187.55,-28.399994,-14.21777,2.0,278.0,1.255863095703125,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00722500,2024-05-07 13:30:27+00:00,722.5,187.0,182.8,185.65,6.5,3.601108,1.0,33.0,1.3044468371582028,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00725000,2024-05-06 18:57:14+00:00,725.0,197.45,180.0,182.75,0.0,0.0,8.0,243.0,1.2463416589355467,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00727500,2024-05-06 17:29:27+00:00,727.5,190.6,177.5,180.15,0.0,0.0,24.0,21.0,1.2241249731445314,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00730000,2024-05-07 15:45:23+00:00,730.0,178.79,175.45,178.1,-11.51001,-6.04835,3.0,94.0,1.2607458837890624,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00732500,2024-05-06 16:54:17+00:00,732.5,185.3,172.05,175.4,0.0,0.0,6.0,7.0,1.1796916015624999,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00735000,2024-05-06 16:54:46+00:00,735.0,183.1,169.95,172.6,0.0,0.0,21.0,219.0,1.1701701647949219,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00737500,2024-05-06 15:00:39+00:00,737.5,175.25,167.6,170.35,0.0,0.0,4.0,16.0,1.17810469543457,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00740000,2024-05-07 14:37:31+00:00,740.0,161.07,165.3,167.95,-16.87999,-9.4858055,3.0,140.0,1.1789591833496091,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00742500,2024-05-06 18:46:30+00:00,742.5,178.9,162.75,165.55,0.0,0.0,4.0,22.0,1.165409446411133,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00745000,2024-05-07 15:45:29+00:00,745.0,163.9,160.5,163.2,-9.450012,-5.4514055,2.0,240.0,1.1701701647949219,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00747500,2024-05-07 16:33:53+00:00,747.5,165.1,157.7,160.5,-7.849991,-4.538879,1.0,6.0,1.1276899084472656,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00750000,2024-05-07 17:23:36+00:00,750.0,166.5,154.35,157.55,-1.25,-0.74515647,18.0,1167.0,1.035893492431641,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00755000,2024-05-07 13:51:24+00:00,755.0,146.45,150.5,152.55,-18.240005,-11.0753565,5.0,231.0,1.0717819848632817,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00760000,2024-05-07 13:51:24+00:00,760.0,141.57,145.5,147.55,-18.179993,-11.380277,5.0,496.0,1.039799722900391,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00765000,2024-05-07 17:32:39+00:00,765.0,152.15,140.45,142.55,-4.200012,-2.6862886,9.0,373.0,1.0056202062988282,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00770000,2024-05-07 15:45:23+00:00,770.0,138.88,135.55,137.55,-11.209991,-7.4688463,5.0,342.0,0.9787599780273439,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00775000,2024-05-07 16:59:10+00:00,775.0,138.87,130.55,132.55,-7.130005,-4.883565,29.0,526.0,0.9471440832519531,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00780000,2024-05-07 17:59:10+00:00,780.0,127.0,125.9,127.5,-14.5,-10.24735,35.0,235.0,0.9293219958496093,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00785000,2024-05-07 17:54:44+00:00,785.0,124.5,121.05,122.55,-11.360001,-8.361548,21.0,97.0,0.9061288684082032,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00790000,2024-05-07 16:11:12+00:00,790.0,125.0,115.65,117.2,-5.600006,-4.2879066,17.0,356.0,0.8409439733886719,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00792500,2024-05-07 14:55:41+00:00,792.5,113.5,113.25,115.05,-13.599998,-10.700235,8.0,67.0,0.8452163916015624,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00795000,2024-05-07 15:35:04+00:00,795.0,108.55,110.7,112.3,-16.049995,-12.881216,26.0,376.0,0.8164080859374999,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00797500,2024-05-07 14:21:42+00:00,797.5,95.65,108.55,109.75,-26.650002,-21.79068,14.0,218.0,0.813478427734375,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00800000,2024-05-07 17:59:31+00:00,800.0,105.7,106.15,107.55,-16.300003,-13.360658,170.0,1044.0,0.8137225659179688,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00802500,2024-05-07 14:16:57+00:00,802.5,94.5,103.3,104.75,-23.449997,-19.881304,5.0,165.0,0.7712425219726562,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00805000,2024-05-07 17:59:12+00:00,805.0,101.88,101.2,102.7,-12.970001,-11.292992,36.0,363.0,0.7891866784667969,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00807500,2024-05-07 16:53:56+00:00,807.5,105.34,98.7,100.2,-7.560005,-6.6961956,49.0,96.0,0.7729514892578125,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00810000,2024-05-07 17:49:38+00:00,810.0,101.85,96.2,97.7,-8.550003,-7.744568,55.0,737.0,0.7567163000488282,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00812500,2024-05-07 18:01:23+00:00,812.5,95.05,93.7,95.2,-12.849998,-11.909174,70.0,159.0,0.7404811108398437,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00815000,2024-05-07 17:43:38+00:00,815.0,99.85,91.25,92.8,-6.050003,-5.7129397,38.0,333.0,0.729494892578125,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00817500,2024-05-07 14:32:09+00:00,817.5,89.0,88.45,90.2,-14.400002,-13.9265,14.0,232.0,0.6989776196289064,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00820000,2024-05-07 18:02:15+00:00,820.0,87.0,86.3,87.95,-13.900002,-13.776017,97.0,874.0,0.7034941760253908,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00822500,2024-05-07 16:09:11+00:00,822.5,91.9,83.55,85.1,-7.5,-7.5452714,51.0,30.0,0.6665072412109377,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00825000,2024-05-07 17:59:14+00:00,825.0,82.07,81.35,82.9,-14.730003,-15.216946,26.0,665.0,0.6705355212402344,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00827500,2024-05-07 16:13:31+00:00,827.5,86.87,78.8,80.5,-6.6800003,-7.1405663,26.0,73.0,0.6555210229492189,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00830000,2024-05-07 17:59:22+00:00,830.0,74.95,77.05,78.1,-16.950005,-18.443966,52.0,1368.0,0.6647982739257814,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00832500,2024-05-07 14:30:29+00:00,832.5,68.1,74.55,75.95,-19.25,-22.037779,6.0,46.0,0.6578403356933593,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00835000,2024-05-07 17:57:49+00:00,835.0,73.69,71.85,73.15,-12.309998,-14.313951,44.0,1148.0,0.6263465100097658,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00837500,2024-05-07 16:30:14+00:00,837.5,77.5,69.75,70.85,-3.7600021,-4.6271253,28.0,103.0,0.6259803027343751,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00840000,2024-05-07 17:56:45+00:00,840.0,68.9,66.55,68.15,-12.080002,-14.917266,274.0,1113.0,0.5836223278808592,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00842500,2024-05-07 17:21:38+00:00,842.5,73.31,64.95,66.1,-5.290001,-6.7302814,22.0,143.0,0.602787175292969,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00845000,2024-05-07 17:35:57+00:00,845.0,72.95,62.5,63.75,-5.050003,-6.474363,123.0,981.0,0.5900919897460939,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00850000,2024-05-07 18:02:12+00:00,850.0,58.58,57.8,58.75,-14.369995,-19.831627,738.0,1974.0,0.5614057531738281,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00855000,2024-05-07 17:59:19+00:00,855.0,52.94,53.2,54.25,-14.810001,-21.859781,170.0,929.0,0.5451705639648439,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00860000,2024-05-07 18:00:33+00:00,860.0,49.01,48.75,49.65,-14.59,-22.940252,373.0,1483.0,0.5273484765625001,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00865000,2024-05-07 18:00:29+00:00,865.0,44.5,44.45,45.35,-14.700001,-24.831083,253.0,674.0,0.5154467401123046,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00870000,2024-05-07 18:01:49+00:00,870.0,40.7,40.25,41.15,-13.200001,-24.489798,803.0,2654.0,0.503483969116211,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00875000,2024-05-07 17:59:19+00:00,875.0,35.85,36.15,36.8,-14.25,-28.443115,598.0,2836.0,0.4975636181640626,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00880000,2024-05-07 18:02:48+00:00,880.0,32.7,32.35,33.15,-13.099998,-28.55897,3006.0,3183.0,0.49445085632324226,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00885000,2024-05-07 18:00:51+00:00,885.0,28.45,28.8,29.6,-13.049999,-31.44578,1193.0,1660.0,0.48901878173828134,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00890000,2024-05-07 18:02:11+00:00,890.0,25.7,25.4,26.1,-12.299999,-32.58278,6154.0,3011.0,0.4798025653076171,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00895000,2024-05-07 18:02:20+00:00,895.0,22.5,22.4,22.7,-11.599998,-33.77985,6368.0,2218.0,0.46817548431396483,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00900000,2024-05-07 18:03:27+00:00,900.0,19.45,19.35,19.65,-11.389999,-36.75379,43234.0,8312.0,0.460515648803711,True,REGULAR,USD,Call,2024-05-10
NVDA240510C00905000,2024-05-07 18:03:30+00:00,905.0,16.55,16.6,16.8,-10.950001,-39.702686,16508.0,2791.0,0.45227598510742195,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00910000,2024-05-07 18:03:30+00:00,910.0,14.2,14.35,14.55,-10.000001,-40.81633,33426.0,3336.0,0.4539239178466796,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00915000,2024-05-07 18:03:25+00:00,915.0,12.3,12.2,12.45,-9.2,-42.7907,25577.0,4371.0,0.4534356414794922,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00920000,2024-05-07 18:03:30+00:00,920.0,10.1,10.2,10.4,-8.449999,-45.30831,39462.0,11948.0,0.44812563598632804,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00925000,2024-05-07 18:03:30+00:00,925.0,8.5,8.5,8.7,-7.75,-47.2561,12782.0,3761.0,0.4463861514282227,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00930000,2024-05-07 18:03:14+00:00,930.0,7.15,7.2,7.35,-7.0499997,-49.64789,18760.0,5358.0,0.4490411541748046,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00935000,2024-05-07 18:03:02+00:00,935.0,5.87,5.85,6.0,-6.33,-51.885246,7599.0,2395.0,0.44574528869628904,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00940000,2024-05-07 18:02:33+00:00,940.0,4.9,4.85,5.0,-5.2999997,-51.960785,10994.0,3959.0,0.44824770507812495,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00945000,2024-05-07 18:02:14+00:00,945.0,4.05,3.95,4.1,-4.8,-54.23729,6330.0,2716.0,0.4489801196289062,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00950000,2024-05-07 18:03:01+00:00,950.0,3.2,3.2,3.3,-4.3,-56.953644,40723.0,15569.0,0.4480035668945312,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00955000,2024-05-07 18:02:12+00:00,955.0,2.7,2.58,2.66,-3.59,-57.074722,3876.0,2078.0,0.4484918432617187,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00960000,2024-05-07 18:02:18+00:00,960.0,2.18,2.09,2.17,-3.07,-58.47619,8800.0,3573.0,0.4512994323730469,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00965000,2024-05-07 18:02:35+00:00,965.0,1.73,1.71,1.77,-2.67,-60.681816,3625.0,2518.0,0.4545952978515625,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00970000,2024-05-07 18:02:39+00:00,970.0,1.39,1.35,1.41,-2.2600002,-61.917816,9001.0,4421.0,0.4556939196777344,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00975000,2024-05-07 18:03:30+00:00,975.0,1.1,1.1,1.14,-1.89,-63.0,6972.0,4838.0,0.4588677160644532,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00980000,2024-05-07 18:03:33+00:00,980.0,0.88,0.87,0.91,-1.62,-64.54183,6452.0,6060.0,0.4611870288085938,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00985000,2024-05-07 18:02:11+00:00,985.0,0.75,0.72,0.76,-1.23,-62.121212,2913.0,1383.0,0.467778759765625,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00990000,2024-05-07 18:02:35+00:00,990.0,0.6,0.57,0.6,-1.05,-63.63636,3326.0,2308.0,0.4694877270507813,False,REGULAR,USD,Call,2024-05-10
NVDA240510C00995000,2024-05-07 18:02:22+00:00,995.0,0.5,0.47,0.52,-0.82000005,-62.59542,2299.0,1147.0,0.47876497802734375,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01000000,2024-05-07 18:02:52+00:00,1000.0,0.4,0.39,0.4,-0.70000005,-63.636368,14922.0,9511.0,0.47876497802734375,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01010000,2024-05-07 18:02:00+00:00,1010.0,0.28,0.26,0.28,-0.42999998,-62.31884,2649.0,3055.0,0.49170430175781255,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01020000,2024-05-07 18:03:09+00:00,1020.0,0.19,0.18,0.2,-0.29,-60.416668,3192.0,2454.0,0.5019581054687501,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01030000,2024-05-07 17:57:13+00:00,1030.0,0.15,0.13,0.15,-0.19,-55.88235,1683.0,2085.0,0.516606396484375,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01040000,2024-05-07 17:59:49+00:00,1040.0,0.1,0.09,0.12,-0.10999999,-52.38095,745.0,1572.0,0.5312546875,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01050000,2024-05-07 17:59:11+00:00,1050.0,0.06,0.07,0.09,-0.120000005,-66.666664,1880.0,3255.0,0.5468795312500001,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01060000,2024-05-07 17:44:48+00:00,1060.0,0.08,0.05,0.07,-0.049999997,-38.461536,1237.0,2545.0,0.56055126953125,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01070000,2024-05-07 18:01:38+00:00,1070.0,0.05,0.04,0.06,-0.06,-54.545456,1181.0,2911.0,0.5800823242187501,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01080000,2024-05-07 17:51:58+00:00,1080.0,0.05,0.04,0.05,-0.040000003,-44.444447,364.0,2287.0,0.6015664843750002,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01090000,2024-05-07 18:02:44+00:00,1090.0,0.04,0.01,0.04,-0.030000001,-42.857143,340.0,760.0,0.5976602734375001,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01100000,2024-05-07 17:37:10+00:00,1100.0,0.04,0.03,0.04,-0.010000002,-20.000002,1502.0,3070.0,0.6425816992187501,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01110000,2024-05-07 18:00:44+00:00,1110.0,0.03,0.02,0.03,0.0,0.0,412.0,675.0,0.648441015625,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01120000,2024-05-07 17:01:13+00:00,1120.0,0.03,0.01,0.03,-0.01,-25.0,367.0,799.0,0.6640658593750002,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01130000,2024-05-07 15:06:11+00:00,1130.0,0.02,0.01,0.02,0.0,0.0,66.0,294.0,0.6718782812500002,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01140000,2024-05-07 17:43:42+00:00,1140.0,0.02,0.01,0.02,-0.01,-33.333336,62.0,461.0,0.6953155468750001,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01150000,2024-05-07 17:28:06+00:00,1150.0,0.01,0.01,0.02,-0.02,-66.66667,29.0,1459.0,0.7187528125,False,REGULAR,USD,Call,2024-05-10
NVDA240510C01160000,2024-05-07 17:30:26+00:00,1160.0,0.02,0.01,0.02,-0.01,-33.333336,10.0,643.0,0.7421900781249999,False,REGULAR,USD,Call,2024-05-10
